input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	confers_resistance_to	resistance_to_drug_classes
SRR2938063_1383	SRR2938063.fq	multidrug_ABC_transporter	gi|537465895|ref|WP_020977391.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|537465895|ref|WP_020977391.1|	ARGs-OAP	2.3	61.36			137	6			447	490									multidrug					
SRR2938063_1385	SRR2938063.fq	multidrug_ABC_transporter	gi|920549847|ref|WP_052999080.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|920549847|ref|WP_052999080.1|	ARGs-OAP	2.3	68.09			142	2			356	402									multidrug					
SRR2938063_1386	SRR2938063.fq	multidrug_ABC_transporter	gi|920543935|ref|WP_052997557.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|920543935|ref|WP_052997557.1|	ARGs-OAP	2.3	70.21			2	142			447	493									multidrug					
SRR2938063_1387	SRR2938063.fq	sul1	NC_010558.1.6276115.p01|FEATURES|sul1|sulfonamide|sul1	sarg_db	2.3	NC_010558.1.6276115.p01	ARGs-OAP	2.3	100.0			2	142			6	52									sulfonamide			ARO:3000410	ARO:3000324,ARO:3000325,ARO:3000327,ARO:3000329,ARO:3000330,ARO:3000683,ARO:3000684,ARO:3000698,ARO:3000699	ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282
SRR2938063_1391	SRR2938063.fq	VEB-2	AY027870.1.gene1.p01|FEATURES|VEB-2|beta-lactam|VEB-2	sarg_db	2.3	AY027870.1.gene1.p01	ARGs-OAP	2.3	59.52			129	4			31	72									beta-lactam			ARO:3002371	ARO:0000004,ARO:0000032	ARO:3000007,ARO:3000007
SRR2938063_1393	SRR2938063.fq	macB	gi|938460528|ref|WP_054624864.1||FEATURES|macB|macrolide-lincosamide-streptogramin|macB	sarg_db	2.3	gi|938460528|ref|WP_054624864.1|	ARGs-OAP	2.3	71.74			4	141			527	572									macrolide-lincosamide-streptogramin			ARO:3000535		
SRR2938063_1394	SRR2938063.fq	aph(3'')-I	DQ464881.1.gene4.p01|FEATURES|aph(3'')-I|aminoglycoside|aph(3'')-I	sarg_db	2.3	DQ464881.1.gene4.p01	ARGs-OAP	2.3	100.0			142	23			124	163									aminoglycoside			ARO:3002639	ARO:0000040	ARO:0000016
SRR2938063_1397	SRR2938063.fq	bacA	YP_001434323|FEATURES|bacA|bacitracin|bacA	sarg_db	2.3	YP_001434323	ARGs-OAP	2.3	58.33			108	1			41	76									bacitracin			ARO:3002986	ARO:3000629,ARO:3000630,ARO:3000631	ARO:3000707,ARO:3000707,ARO:3000707
SRR2938063_1398	SRR2938063.fq	tetZ	AF121000.gene.p01|FEATURES|tetZ|tetracycline|tetZ	sarg_db	2.3	AF121000.gene.p01	ARGs-OAP	2.3	61.9			6	131			254	295									tetracycline			ARO:3000183	ARO:0000051	ARO:3000050
SRR2938063_1399	SRR2938063.fq	tet37	AAN28721|FEATURES|tet37|tetracycline|tet37	sarg_db	2.3	AAN28721	ARGs-OAP	2.3	69.7			8	106			41	73									tetracycline			ARO:3002871	ARO:0000051	ARO:3000050
SRR2938063_1402	SRR2938063.fq	transcriptional regulatory protein CpxR cpxR	CP001485.1.gene721.p01|FEATURES|transcriptional regulatory protein CpxR cpxR|unclassified|transcriptional regulatory protein CpxR cpxR	sarg_db	2.3	CP001485.1.gene721.p01	ARGs-OAP	2.3	67.39			1	138			73	118									unclassified					
SRR2938063_1403	SRR2938063.fq	aph(6)-I	gi|545272242|ref|WP_021561466.1||FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	sarg_db	2.3	gi|545272242|ref|WP_021561466.1|	ARGs-OAP	2.3	100.0			141	1			100	146									aminoglycoside			ARO:3002660	ARO:0000040	ARO:0000016
SRR2938063_1404	SRR2938063.fq	vanR	gi|950233763|ref|WP_057277726.1||FEATURES|vanR|vancomycin|vanR	sarg_db	2.3	gi|950233763|ref|WP_057277726.1|	ARGs-OAP	2.3	49.02			4	135			92	142									vancomycin					
SRR2938063_1405	SRR2938063.fq	tetQ	Q52360|FEATURES|tetQ|tetracycline|tetQ	sarg_db	2.3	Q52360	ARGs-OAP	2.3	100.0			140	3			238	283									tetracycline			ARO:3000191	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1406	SRR2938063.fq	tetQ	Q52360|FEATURES|tetQ|tetracycline|tetQ	sarg_db	2.3	Q52360	ARGs-OAP	2.3	100.0			142	2			87	133									tetracycline			ARO:3000191	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1408	SRR2938063.fq	aph(6)-I	gi|545272242|ref|WP_021561466.1||FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	sarg_db	2.3	gi|545272242|ref|WP_021561466.1|	ARGs-OAP	2.3	95.74			141	1			96	142									aminoglycoside			ARO:3002660	ARO:0000040	ARO:0000016
SRR2938063_1410	SRR2938063.fq	mdtC	gi|693139507|ref|WP_032281183.1||FEATURES|mdtC|multidrug|mdtC	sarg_db	2.3	gi|693139507|ref|WP_032281183.1|	ARGs-OAP	2.3	67.39			2	139			365	410									multidrug					
SRR2938063_1411	SRR2938063.fq	tet32	ABV82118|FEATURES|tet32|tetracycline|tet32	sarg_db	2.3	ABV82118	ARGs-OAP	2.3	58.7			1	138			51	96									tetracycline			ARO:3000196	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1413	SRR2938063.fq	oleB	AAA50325|FEATURES|oleB|macrolide-lincosamide-streptogramin|oleB	sarg_db	2.3	AAA50325	ARGs-OAP	2.3	58.33			135	28			189	224									macrolide-lincosamide-streptogramin			ARO:3003036	ARO:3000867	ARO:0000000
SRR2938063_1416	SRR2938063.fq	tetM	gi|748448280|gb|AJE60963.1||FEATURES|tetM|tetracycline|tetM	sarg_db	2.3	gi|748448280|gb|AJE60963.1|	ARGs-OAP	2.3	97.87			2	142			554	600									tetracycline			ARO:3000186	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1417	SRR2938063.fq	sul1	gi|919973700|ref|WP_052924616.1||FEATURES|sul1|sulfonamide|sul1	sarg_db	2.3	gi|919973700|ref|WP_052924616.1|	ARGs-OAP	2.3	100.0			142	2			166	212									sulfonamide			ARO:3000410	ARO:3000324,ARO:3000325,ARO:3000327,ARO:3000329,ARO:3000330,ARO:3000683,ARO:3000684,ARO:3000698,ARO:3000699	ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282
SRR2938063_1418	SRR2938063.fq	tetR	gi|553755386|ref|WP_023088115.1||FEATURES|tetR|tetracycline|tetR	sarg_db	2.3	gi|553755386|ref|WP_023088115.1|	ARGs-OAP	2.3	64.44			141	7			33	77									tetracycline					
SRR2938063_1419	SRR2938063.fq	macB	gi|746243059|ref|WP_039291473.1||FEATURES|macB|macrolide-lincosamide-streptogramin|macB	sarg_db	2.3	gi|746243059|ref|WP_039291473.1|	ARGs-OAP	2.3	62.22			7	141			17	61									macrolide-lincosamide-streptogramin			ARO:3000535		
SRR2938063_1420	SRR2938063.fq	aadA	KJ363320.1.gene3.p01|FEATURES|aadA|aminoglycoside|aadA	sarg_db	2.3	KJ363320.1.gene3.p01	ARGs-OAP	2.3	100.0			1	141			42	88									aminoglycoside			ARO:3002602	ARO:0000039,ARO:0000040	ARO:0000016,ARO:0000016
SRR2938063_1421	SRR2938063.fq	tetQ	P70882|FEATURES|tetQ|tetracycline|tetQ	sarg_db	2.3	P70882	ARGs-OAP	2.3	100.0			1	141			473	519									tetracycline			ARO:3000191	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1422	SRR2938063.fq	vanR	CAB61229|FEATURES|vanR|vancomycin|vanR	sarg_db	2.3	CAB61229	ARGs-OAP	2.3	73.17			125	3			75	115									vancomycin					
SRR2938063_1423	SRR2938063.fq	aph(6)-I	ZP_04405450|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	sarg_db	2.3	ZP_04405450	ARGs-OAP	2.3	96.77			111	19			275	305									aminoglycoside			ARO:3002660	ARO:0000040	ARO:0000016
SRR2938063_1424	SRR2938063.fq	arnA	gi|851928593|ref|WP_048220996.1||FEATURES|arnA|polymyxin|arnA	sarg_db	2.3	gi|851928593|ref|WP_048220996.1|	ARGs-OAP	2.3	62.5			4	123			92	131									polymyxin			ARO:3002985	ARO:3000454	ARO:1000003
SRR2938063_1426	SRR2938063.fq	multidrug_ABC_transporter	gi|748767925|ref|WP_040019608.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|748767925|ref|WP_040019608.1|	ARGs-OAP	2.3	63.83			1	141			516	562									multidrug			ARO:3002522	ARO:3000111	ARO:3000103
SRR2938063_1427	SRR2938063.fq	aph(6)-I	ZP_04405450|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	sarg_db	2.3	ZP_04405450	ARGs-OAP	2.3	96.77			113	21			275	305									aminoglycoside			ARO:3002660	ARO:0000040	ARO:0000016
SRR2938063_1429	SRR2938063.fq	multidrug_ABC_transporter	gi|664100597|ref|WP_030638327.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|664100597|ref|WP_030638327.1|	ARGs-OAP	2.3	72.09			1	129			488	530									multidrug			ARO:3002522	ARO:3000111	ARO:3000103
SRR2938063_1430	SRR2938063.fq	multidrug_ABC_transporter	gi|1011969930|ref|WP_062776015.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|1011969930|ref|WP_062776015.1|	ARGs-OAP	2.3	62.22			6	140			513	557									multidrug			ARO:3002522	ARO:3000111	ARO:3000103
SRR2938063_1433	SRR2938063.fq	mphA	AAG14406|FEATURES|mphA|macrolide-lincosamide-streptogramin|mphA	sarg_db	2.3	AAG14406	ARGs-OAP	2.3	100.0			141	1			14	60									macrolide-lincosamide-streptogramin			ARO:3000316	ARO:0000006,ARO:0000027,ARO:0000057,ARO:0000065,ARO:3000158,ARO:3000176,ARO:3000867	ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000
SRR2938063_1435	SRR2938063.fq	aadE	AM410044.gene9.p01|FEATURES|aadE|aminoglycoside|aadE	sarg_db	2.3	AM410044.gene9.p01	ARGs-OAP	2.3	80.43			4	141			1	46									aminoglycoside			ARO:3002628	ARO:0000040	ARO:0000016
SRR2938063_1437	SRR2938063.fq	aph(6)-I	gi|751908677|ref|WP_041124075.1||FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	sarg_db	2.3	gi|751908677|ref|WP_041124075.1|	ARGs-OAP	2.3	100.0			3	140			122	167									aminoglycoside			ARO:3002660	ARO:0000040	ARO:0000016
SRR2938063_1438	SRR2938063.fq	tlcC	M57437.gene.p01|FEATURES|tlcC|macrolide-lincosamide-streptogramin|tlcC	sarg_db	2.3	M57437.gene.p01	ARGs-OAP	2.3	58.14			134	6			23	65									macrolide-lincosamide-streptogramin			ARO:3002827	ARO:0000046,ARO:3000145,ARO:3001224	ARO:0000000,ARO:0000000,ARO:0000017
SRR2938063_1441	SRR2938063.fq	tet36	AJ514254.gene.p01|FEATURES|tet36|tetracycline|tet36	sarg_db	2.3	AJ514254.gene.p01	ARGs-OAP	2.3	89.36			1	141			334	380									tetracycline			ARO:3000197	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1443	SRR2938063.fq	macB	gi|749639729|ref|WP_040241690.1||FEATURES|macB|macrolide-lincosamide-streptogramin|macB	sarg_db	2.3	gi|749639729|ref|WP_040241690.1|	ARGs-OAP	2.3	58.54			4	126			31	71									macrolide-lincosamide-streptogramin			ARO:3000535		
SRR2938063_1444	SRR2938063.fq	aph(6)-I	gi|935552845|ref|WP_054445898.1||FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	sarg_db	2.3	gi|935552845|ref|WP_054445898.1|	ARGs-OAP	2.3	100.0			1	138			233	278									aminoglycoside			ARO:3002660	ARO:0000040	ARO:0000016
SRR2938063_1445	SRR2938063.fq	tetO	AAW34142|FEATURES|tetO|tetracycline|tetO	sarg_db	2.3	AAW34142	ARGs-OAP	2.3	60.0			4	123			70	109									tetracycline			ARO:3000190	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1448	SRR2938063.fq	PBP-1A	YP_001290033|FEATURES|PBP-1A|beta-lactam|PBP-1A	sarg_db	2.3	YP_001290033	ARGs-OAP	2.3	63.83			2	142			146	192									beta-lactam					
SRR2938063_1449	SRR2938063.fq	multidrug_ABC_transporter	gi|1031799645|ref|WP_064138838.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|1031799645|ref|WP_064138838.1|	ARGs-OAP	2.3	60.87			2	139			458	503									multidrug					
SRR2938063_1450	SRR2938063.fq	vatG	GQ205627.2.gene3.p01|FEATURES|vatG|macrolide-lincosamide-streptogramin|vatG	sarg_db	2.3	GQ205627.2.gene3.p01	ARGs-OAP	2.3	74.47			1	141			57	102									macrolide-lincosamide-streptogramin			ARO:3002845	ARO:3000669	ARO:0000026
SRR2938063_1452	SRR2938063.fq	rosA	ZP_04623896|FEATURES|rosA|fosmidomycin|rosA	sarg_db	2.3	ZP_04623896	ARGs-OAP	2.3	63.83			1	141			18	64									fosmidomycin			ARO:3003048		
SRR2938063_1454	SRR2938063.fq	aadA	AB114632.1.gene2.p01|FEATURES|aadA|aminoglycoside|aadA	sarg_db	2.3	AB114632.1.gene2.p01	ARGs-OAP	2.3	97.83			3	140			44	89									aminoglycoside			ARO:3002607	ARO:0000039,ARO:0000040	ARO:0000016,ARO:0000016
SRR2938063_1455	SRR2938063.fq	bcrA	gi|446026113|ref|WP_000103968.1||FEATURES|bcrA|bacitracin|bcrA	sarg_db	2.3	gi|446026113|ref|WP_000103968.1|	ARGs-OAP	2.3	61.7			3	140			143	189									bacitracin			ARO:3002987	ARO:3000629,ARO:3000630,ARO:3000631	ARO:3000707,ARO:3000707,ARO:3000707
SRR2938063_1456	SRR2938063.fq	macB	gi|754927849|ref|WP_042284850.1||FEATURES|macB|macrolide-lincosamide-streptogramin|macB	sarg_db	2.3	gi|754927849|ref|WP_042284850.1|	ARGs-OAP	2.3	63.83			141	1			133	179									macrolide-lincosamide-streptogramin			ARO:3000535		
SRR2938063_1457	SRR2938063.fq	vanR	gi|950233763|ref|WP_057277726.1||FEATURES|vanR|vancomycin|vanR	sarg_db	2.3	gi|950233763|ref|WP_057277726.1|	ARGs-OAP	2.3	64.1			133	17			154	192									vancomycin					
SRR2938063_1458	SRR2938063.fq	tetM	ABB70056|FEATURES|tetM|tetracycline|tetM	sarg_db	2.3	ABB70056	ARGs-OAP	2.3	97.56			142	20			45	85									tetracycline			ARO:3000186	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1459	SRR2938063.fq	macB	gi|895865878|ref|WP_048974758.1||FEATURES|macB|macrolide-lincosamide-streptogramin|macB	sarg_db	2.3	gi|895865878|ref|WP_048974758.1|	ARGs-OAP	2.3	62.79			131	3			134	176									macrolide-lincosamide-streptogramin			ARO:3000535		
SRR2938063_1460	SRR2938063.fq	OXA-118	AF371964.1.gene1.p1|FEATURES|OXA-118|beta-lactam|OXA-118	sarg_db	2.3	AF371964.1.gene1.p1	ARGs-OAP	2.3	69.77			130	2			171	213									beta-lactam			ARO:3001768	ARO:3000008	ARO:3000007
SRR2938063_1464	SRR2938063.fq	macB	gi|1035706844|ref|WP_064548272.1||FEATURES|macB|macrolide-lincosamide-streptogramin|macB	sarg_db	2.3	gi|1035706844|ref|WP_064548272.1|	ARGs-OAP	2.3	63.16			29	142			17	52									macrolide-lincosamide-streptogramin			ARO:3000535		
SRR2938063_1465	SRR2938063.fq	tetQ	P70882|FEATURES|tetQ|tetracycline|tetQ	sarg_db	2.3	P70882	ARGs-OAP	2.3	57.78			142	8			52	96									tetracycline			ARO:3000191	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1466	SRR2938063.fq	transcriptional regulatory protein CpxR cpxR	CP001918.1.gene5135.p01|FEATURES|transcriptional regulatory protein CpxR cpxR|unclassified|transcriptional regulatory protein CpxR cpxR	sarg_db	2.3	CP001918.1.gene5135.p01	ARGs-OAP	2.3	62.22			1	135			52	96									unclassified					
SRR2938063_1467	SRR2938063.fq	macB	gi|494938585|ref|WP_007664615.1||FEATURES|macB|macrolide-lincosamide-streptogramin|macB	sarg_db	2.3	gi|494938585|ref|WP_007664615.1|	ARGs-OAP	2.3	54.35			140	3			128	170									macrolide-lincosamide-streptogramin			ARO:3000535		
SRR2938063_1469	SRR2938063.fq	aph(3'')-I	AF313472.2.gene15.p01|FEATURES|aph(3'')-I|aminoglycoside|aph(3'')-I	sarg_db	2.3	AF313472.2.gene15.p01	ARGs-OAP	2.3	97.87			1	141			71	117									aminoglycoside			ARO:3002639	ARO:0000040	ARO:0000016
SRR2938063_1470	SRR2938063.fq	aph(6)-I	CAQ86961|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	sarg_db	2.3	CAQ86961	ARGs-OAP	2.3	96.0			66	140			1	25									aminoglycoside			ARO:3002660	ARO:0000040	ARO:0000016
SRR2938063_1472	SRR2938063.fq	multidrug_ABC_transporter	gi|948137056|ref|WP_056795395.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|948137056|ref|WP_056795395.1|	ARGs-OAP	2.3	68.89			137	3			540	584									multidrug			ARO:3002522	ARO:3000111	ARO:3000103
SRR2938063_1474	SRR2938063.fq	sul1	gi|502019090|ref|WP_012695459.1||FEATURES|sul1|sulfonamide|sul1	sarg_db	2.3	gi|502019090|ref|WP_012695459.1|	ARGs-OAP	2.3	97.83			3	140			1	46									sulfonamide			ARO:3000410	ARO:3000324,ARO:3000325,ARO:3000327,ARO:3000329,ARO:3000330,ARO:3000683,ARO:3000684,ARO:3000698,ARO:3000699	ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282
SRR2938063_1476	SRR2938063.fq	sul1	AY162283.2.gene7.p01|FEATURES|sul1|sulfonamide|sul1	sarg_db	2.3	AY162283.2.gene7.p01	ARGs-OAP	2.3	100.0			3	140			130	175									sulfonamide			ARO:3000410	ARO:3000324,ARO:3000325,ARO:3000327,ARO:3000329,ARO:3000330,ARO:3000683,ARO:3000684,ARO:3000698,ARO:3000699	ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282
SRR2938063_1477	SRR2938063.fq	adeC	CP003583.1.gene2512.p01|FEATURES|adeC|multidrug|adeC	sarg_db	2.3	CP003583.1.gene2512.p01	ARGs-OAP	2.3	61.7			2	142			453	499									multidrug					
SRR2938063_1480	SRR2938063.fq	bacA	ZP_04055725|FEATURES|bacA|bacitracin|bacA	sarg_db	2.3	ZP_04055725	ARGs-OAP	2.3	62.79			140	12			175	217									bacitracin			ARO:3002986	ARO:3000629,ARO:3000630,ARO:3000631	ARO:3000707,ARO:3000707,ARO:3000707
SRR2938063_1481	SRR2938063.fq	tetT	L42544.gene.p01|FEATURES|tetT|tetracycline|tetT	sarg_db	2.3	L42544.gene.p01	ARGs-OAP	2.3	100.0			140	3			543	588									tetracycline			ARO:3000193	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1484	SRR2938063.fq	multidrug_ABC_transporter	gi|917203192|ref|WP_051809904.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|917203192|ref|WP_051809904.1|	ARGs-OAP	2.3	62.22			3	137			554	598									multidrug			ARO:3002522	ARO:3000111	ARO:3000103
SRR2938063_1485	SRR2938063.fq	aph(3'')-I	DQ464881.1.gene4.p01|FEATURES|aph(3'')-I|aminoglycoside|aph(3'')-I	sarg_db	2.3	DQ464881.1.gene4.p01	ARGs-OAP	2.3	100.0			1	141			75	121									aminoglycoside			ARO:3002639	ARO:0000040	ARO:0000016
SRR2938063_1486	SRR2938063.fq	aadA	AJ809407.1.gene1.p01|FEATURES|aadA|aminoglycoside|aadA	sarg_db	2.3	AJ809407.1.gene1.p01	ARGs-OAP	2.3	100.0			140	3			77	122									aminoglycoside			ARO:3002620	ARO:0000039,ARO:0000040	ARO:0000016,ARO:0000016
SRR2938063_1489	SRR2938063.fq	qacEdelta1	YP_009182146.1|FEATURES|qacEdelta1|multidrug|qacEdelta1	sarg_db	2.3	YP_009182146.1	ARGs-OAP	2.3	100.0			2	142			48	94									multidrug					
SRR2938063_1490	SRR2938063.fq	multidrug_ABC_transporter	gi|1031799645|ref|WP_064138838.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|1031799645|ref|WP_064138838.1|	ARGs-OAP	2.3	76.09			140	3			466	511									multidrug					
SRR2938063_1491	SRR2938063.fq	vanS	gi|196026161|gb|EDX64829.1||FEATURES|vanS|vancomycin|vanS	sarg_db	2.3	gi|196026161|gb|EDX64829.1|	ARGs-OAP	2.3	52.5			141	22			296	335									vancomycin					
SRR2938063_1493	SRR2938063.fq	tet36	AJ514254.gene.p01|FEATURES|tet36|tetracycline|tet36	sarg_db	2.3	AJ514254.gene.p01	ARGs-OAP	2.3	100.0			140	3			115	160									tetracycline			ARO:3000197	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1494	SRR2938063.fq	multidrug_ABC_transporter	gi|655413091|ref|WP_028811890.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|655413091|ref|WP_028811890.1|	ARGs-OAP	2.3	65.96			2	142			491	537									multidrug			ARO:3002522	ARO:3000111	ARO:3000103
SRR2938063_1496	SRR2938063.fq	multidrug_ABC_transporter	gi|1011969930|ref|WP_062776015.1||FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	sarg_db	2.3	gi|1011969930|ref|WP_062776015.1|	ARGs-OAP	2.3	68.09			141	1			520	566									multidrug			ARO:3002522	ARO:3000111	ARO:3000103
SRR2938063_1497	SRR2938063.fq	tetracycline_resistance_protein	gi|1028100280|ref|WP_063856415.1||FEATURES|tetracycline_resistance_protein|tetracycline|tetracycline_resistance_protein	sarg_db	2.3	gi|1028100280|ref|WP_063856415.1|	ARGs-OAP	2.3	100.0			2	127			259	300									tetracycline			ARO:3007121	ARO:0000051	ARO:3000050
SRR2938063_1498	SRR2938063.fq	aadA	AB114632.1.gene2.p01|FEATURES|aadA|aminoglycoside|aadA	sarg_db	2.3	AB114632.1.gene2.p01	ARGs-OAP	2.3	100.0			141	1			77	123									aminoglycoside			ARO:3002607	ARO:0000039,ARO:0000040	ARO:0000016,ARO:0000016
SRR2938063_1499	SRR2938063.fq	bcrA	gi|445996714|ref|WP_000074569.1||FEATURES|bcrA|bacitracin|bcrA	sarg_db	2.3	gi|445996714|ref|WP_000074569.1|	ARGs-OAP	2.3	64.44			5	139			11	53									bacitracin			ARO:3002987	ARO:3000629,ARO:3000630,ARO:3000631	ARO:3000707,ARO:3000707,ARO:3000707
SRR2938063_1500	SRR2938063.fq	sul1	gi|919973700|ref|WP_052924616.1||FEATURES|sul1|sulfonamide|sul1	sarg_db	2.3	gi|919973700|ref|WP_052924616.1|	ARGs-OAP	2.3	100.0			142	2			166	212									sulfonamide			ARO:3000410	ARO:3000324,ARO:3000325,ARO:3000327,ARO:3000329,ARO:3000330,ARO:3000683,ARO:3000684,ARO:3000698,ARO:3000699	ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282
SRR2938063_1501	SRR2938063.fq	tetP	NP_348076|FEATURES|tetP|tetracycline|tetP	sarg_db	2.3	NP_348076	ARGs-OAP	2.3	59.57			141	1			4	50									tetracycline			ARO:3000195	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
SRR2938063_1502	SRR2938063.fq	cob(I)alamin adenolsyltransferase	gi|835822517|ref|WP_047669155.1||FEATURES|cob(I)alamin adenolsyltransferase|unclassified|cob(I)alamin adenolsyltransferase	sarg_db	2.3	gi|835822517|ref|WP_047669155.1|	ARGs-OAP	2.3	76.74			2	130			35	77									unclassified					
SRR2938063_1505	SRR2938063.fq	vgaA	AAF24091|FEATURES|vgaA|macrolide-lincosamide-streptogramin|vgaA	sarg_db	2.3	AAF24091	ARGs-OAP	2.3	60.87			4	141			406	451									macrolide-lincosamide-streptogramin			ARO:3002829	ARO:0000066,ARO:3000669	ARO:0000017,ARO:0000026
SRR2938063_1507	SRR2938063.fq	mefA	gi|504079558|ref|WP_014313552.1||FEATURES|mefA|macrolide-lincosamide-streptogramin|mefA	sarg_db	2.3	gi|504079558|ref|WP_014313552.1|	ARGs-OAP	2.3	93.48			140	3			333	378									macrolide-lincosamide-streptogramin			ARO:3000616	ARO:0000006,ARO:0000057	ARO:0000000,ARO:0000000
SRR2938063_1509	SRR2938063.fq	tet37	AAN28721|FEATURES|tet37|tetracycline|tet37	sarg_db	2.3	AAN28721	ARGs-OAP	2.3	63.04			140	3			27	70									tetracycline			ARO:3002871	ARO:0000051	ARO:3000050
SRR2938063_1510	SRR2938063.fq	vanD	ACM47287|FEATURES|vanD|vancomycin|vanD	sarg_db	2.3	ACM47287	ARGs-OAP	2.3	62.79			129	1			88	130									vancomycin			ARO:3000005	ARO:3000081	ARO:3000081
