# argNorm version: 1.1.0
input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	ARO_name	Cut_Off	confers_resistance_to	confers_resistance_to_names	resistance_to_drug_classes	resistance_to_drug_classes_names
contigs	TOLC	gi:765457889:ref:WP_044713717.1:|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	gi:765457889:ref:WP_044713717.1:	deeparg	tool_v_1	100.0	NODE_37_length_192844_cov_65.715124			1.0	490.0													multidrug			ARO:3000237	TolC	Loose	ARO:0000006,ARO:0000011,ARO:0000014,ARO:0000030,ARO:0000032,ARO:0000036,ARO:0000039,ARO:0000040,ARO:0000051,ARO:0000052,ARO:0000056,ARO:0000060,ARO:0000070,ARO:0000078,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000169,ARO:3000170,ARO:3000385,ARO:3000625,ARO:3000626,ARO:3000627,ARO:3000628,ARO:3000637,ARO:3000661,ARO:3000662,ARO:3000704,ARO:3000870,ARO:3003832	erythromycin,cloxacillin,gentamicin C,tigecycline,cephalosporin,ciprofloxacin,spectinomycin,streptomycin,tetracycline,tobramycin,oxacillin,ceftazidime,ertapenem,piperacillin,penicillin beta-lactam,novobiocin,azithromycin,rifampin,imipenem,chloramphenicol,polymyxin B1,polymyxin B2,polymyxin B3,polymyxin B4,ampicillin,nalidixic acid,norfloxacin,cefalotin,triclosan,ticarcillin	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000157,ARO:3000387,ARO:3005386	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	TOLC	gi:641638394:emb:CDQ55087.1:|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	gi:641638394:emb:CDQ55087.1:	deeparg	tool_v_1	97.0	NODE_193_length_64926_cov_63.450324			1.0	604.0													multidrug			ARO:3000237	TolC	Loose	ARO:0000006,ARO:0000011,ARO:0000014,ARO:0000030,ARO:0000032,ARO:0000036,ARO:0000039,ARO:0000040,ARO:0000051,ARO:0000052,ARO:0000056,ARO:0000060,ARO:0000070,ARO:0000078,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000169,ARO:3000170,ARO:3000385,ARO:3000625,ARO:3000626,ARO:3000627,ARO:3000628,ARO:3000637,ARO:3000661,ARO:3000662,ARO:3000704,ARO:3000870,ARO:3003832	erythromycin,cloxacillin,gentamicin C,tigecycline,cephalosporin,ciprofloxacin,spectinomycin,streptomycin,tetracycline,tobramycin,oxacillin,ceftazidime,ertapenem,piperacillin,penicillin beta-lactam,novobiocin,azithromycin,rifampin,imipenem,chloramphenicol,polymyxin B1,polymyxin B2,polymyxin B3,polymyxin B4,ampicillin,nalidixic acid,norfloxacin,cefalotin,triclosan,ticarcillin	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000157,ARO:3000387,ARO:3005386	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	TOLC	YP_002807373|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	YP_002807373	deeparg	tool_v_1	99.8	NODE_80_length_131520_cov_63.684996			1.0	506.0													multidrug			ARO:3000237	TolC	Strict	ARO:0000006,ARO:0000011,ARO:0000014,ARO:0000030,ARO:0000032,ARO:0000036,ARO:0000039,ARO:0000040,ARO:0000051,ARO:0000052,ARO:0000056,ARO:0000060,ARO:0000070,ARO:0000078,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000169,ARO:3000170,ARO:3000385,ARO:3000625,ARO:3000626,ARO:3000627,ARO:3000628,ARO:3000637,ARO:3000661,ARO:3000662,ARO:3000704,ARO:3000870,ARO:3003832	erythromycin,cloxacillin,gentamicin C,tigecycline,cephalosporin,ciprofloxacin,spectinomycin,streptomycin,tetracycline,tobramycin,oxacillin,ceftazidime,ertapenem,piperacillin,penicillin beta-lactam,novobiocin,azithromycin,rifampin,imipenem,chloramphenicol,polymyxin B1,polymyxin B2,polymyxin B3,polymyxin B4,ampicillin,nalidixic acid,norfloxacin,cefalotin,triclosan,ticarcillin	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000157,ARO:3000387,ARO:3005386	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	TOLC	gi:556461894:ref:WP_023314865.1:|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	gi:556461894:ref:WP_023314865.1:	deeparg	tool_v_1	100.0	NODE_78_length_131903_cov_65.806550			1.0	492.0													multidrug			ARO:3000237	TolC	Loose	ARO:0000006,ARO:0000011,ARO:0000014,ARO:0000030,ARO:0000032,ARO:0000036,ARO:0000039,ARO:0000040,ARO:0000051,ARO:0000052,ARO:0000056,ARO:0000060,ARO:0000070,ARO:0000078,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000169,ARO:3000170,ARO:3000385,ARO:3000625,ARO:3000626,ARO:3000627,ARO:3000628,ARO:3000637,ARO:3000661,ARO:3000662,ARO:3000704,ARO:3000870,ARO:3003832	erythromycin,cloxacillin,gentamicin C,tigecycline,cephalosporin,ciprofloxacin,spectinomycin,streptomycin,tetracycline,tobramycin,oxacillin,ceftazidime,ertapenem,piperacillin,penicillin beta-lactam,novobiocin,azithromycin,rifampin,imipenem,chloramphenicol,polymyxin B1,polymyxin B2,polymyxin B3,polymyxin B4,ampicillin,nalidixic acid,norfloxacin,cefalotin,triclosan,ticarcillin	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000157,ARO:3000387,ARO:3005386	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	TOLC	gi:487915233:ref:WP_001988699.1:|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	gi:487915233:ref:WP_001988699.1:	deeparg	tool_v_1	100.0	NODE_191_length_65334_cov_63.303038			1.0	448.0													multidrug			ARO:3003682	OpmH	Loose	ARO:3000870	triclosan	ARO:3005386	disinfecting agents and antiseptics
contigs	TOLC	gi:641638394:emb:CDQ55087.1:|FEATURES|TolC|multidrug|TolC	deeparg_db	db_v_1	gi:641638394:emb:CDQ55087.1:	deeparg	tool_v_1	63.4	NODE_145_length_82875_cov_62.736114			1.0	603.0													multidrug			ARO:3000237	TolC	Loose	ARO:0000006,ARO:0000011,ARO:0000014,ARO:0000030,ARO:0000032,ARO:0000036,ARO:0000039,ARO:0000040,ARO:0000051,ARO:0000052,ARO:0000056,ARO:0000060,ARO:0000070,ARO:0000078,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000169,ARO:3000170,ARO:3000385,ARO:3000625,ARO:3000626,ARO:3000627,ARO:3000628,ARO:3000637,ARO:3000661,ARO:3000662,ARO:3000704,ARO:3000870,ARO:3003832	erythromycin,cloxacillin,gentamicin C,tigecycline,cephalosporin,ciprofloxacin,spectinomycin,streptomycin,tetracycline,tobramycin,oxacillin,ceftazidime,ertapenem,piperacillin,penicillin beta-lactam,novobiocin,azithromycin,rifampin,imipenem,chloramphenicol,polymyxin B1,polymyxin B2,polymyxin B3,polymyxin B4,ampicillin,nalidixic acid,norfloxacin,cefalotin,triclosan,ticarcillin	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000157,ARO:3000387,ARO:3005386	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP001138.1.gene4273.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP001138.1.gene4273.p01	deeparg	tool_v_1	94.5	NODE_87_length_119119_cov_64.673671			1.0	457.0													unclassified			ARO:3004054	Pseudomonas aeruginosa CpxR	Loose	ARO:0000005,ARO:0000006,ARO:0000013,ARO:0000032,ARO:0000036,ARO:0000049,ARO:0000051,ARO:0000052,ARO:0000060,ARO:0000062,ARO:0000073,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000188,ARO:3000282,ARO:3000385,ARO:3000550,ARO:3000622,ARO:3000624,ARO:3000637,ARO:3003708,ARO:3004024,ARO:3007382	neomycin,erythromycin,amikacin,cephalosporin,ciprofloxacin,kanamycin A,tetracycline,tobramycin,ceftazidime,ceftriaxone,meropenem,penicillin beta-lactam,novobiocin,azithromycin,trimethoprim,sulfonamide antibiotic,chloramphenicol,aztreonam,colistin A,colistin B,ampicillin,panipenem,trimethoprim-sulfamethoxazole,gentamicin	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000171,ARO:3000171,ARO:3000282,ARO:3000282,ARO:3000387	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,diaminopyrimidine antibiotic,diaminopyrimidine antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,phenicol antibiotic
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP000034.1.gene3834.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP000034.1.gene3834.p01	deeparg	tool_v_1	84.1	NODE_586_length_8907_cov_63.074559			1.0	454.0													unclassified			ARO:3004054	Pseudomonas aeruginosa CpxR	Loose	ARO:0000005,ARO:0000006,ARO:0000013,ARO:0000032,ARO:0000036,ARO:0000049,ARO:0000051,ARO:0000052,ARO:0000060,ARO:0000062,ARO:0000073,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000188,ARO:3000282,ARO:3000385,ARO:3000550,ARO:3000622,ARO:3000624,ARO:3000637,ARO:3003708,ARO:3004024,ARO:3007382	neomycin,erythromycin,amikacin,cephalosporin,ciprofloxacin,kanamycin A,tetracycline,tobramycin,ceftazidime,ceftriaxone,meropenem,penicillin beta-lactam,novobiocin,azithromycin,trimethoprim,sulfonamide antibiotic,chloramphenicol,aztreonam,colistin A,colistin B,ampicillin,panipenem,trimethoprim-sulfamethoxazole,gentamicin	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000171,ARO:3000171,ARO:3000282,ARO:3000282,ARO:3000387	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,diaminopyrimidine antibiotic,diaminopyrimidine antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,phenicol antibiotic
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP000034.1.gene3834.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP000034.1.gene3834.p01	deeparg	tool_v_1	99.6	NODE_166_length_72938_cov_64.752411			1.0	457.0													unclassified			ARO:3004054	Pseudomonas aeruginosa CpxR	Loose	ARO:0000005,ARO:0000006,ARO:0000013,ARO:0000032,ARO:0000036,ARO:0000049,ARO:0000051,ARO:0000052,ARO:0000060,ARO:0000062,ARO:0000073,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000188,ARO:3000282,ARO:3000385,ARO:3000550,ARO:3000622,ARO:3000624,ARO:3000637,ARO:3003708,ARO:3004024,ARO:3007382	neomycin,erythromycin,amikacin,cephalosporin,ciprofloxacin,kanamycin A,tetracycline,tobramycin,ceftazidime,ceftriaxone,meropenem,penicillin beta-lactam,novobiocin,azithromycin,trimethoprim,sulfonamide antibiotic,chloramphenicol,aztreonam,colistin A,colistin B,ampicillin,panipenem,trimethoprim-sulfamethoxazole,gentamicin	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000171,ARO:3000171,ARO:3000282,ARO:3000282,ARO:3000387	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,diaminopyrimidine antibiotic,diaminopyrimidine antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,phenicol antibiotic
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP001138.1.gene4273.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP001138.1.gene4273.p01	deeparg	tool_v_1	98.2	NODE_90_length_113813_cov_65.224907			1.0	457.0													unclassified			ARO:3004054	Pseudomonas aeruginosa CpxR	Loose	ARO:0000005,ARO:0000006,ARO:0000013,ARO:0000032,ARO:0000036,ARO:0000049,ARO:0000051,ARO:0000052,ARO:0000060,ARO:0000062,ARO:0000073,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000188,ARO:3000282,ARO:3000385,ARO:3000550,ARO:3000622,ARO:3000624,ARO:3000637,ARO:3003708,ARO:3004024,ARO:3007382	neomycin,erythromycin,amikacin,cephalosporin,ciprofloxacin,kanamycin A,tetracycline,tobramycin,ceftazidime,ceftriaxone,meropenem,penicillin beta-lactam,novobiocin,azithromycin,trimethoprim,sulfonamide antibiotic,chloramphenicol,aztreonam,colistin A,colistin B,ampicillin,panipenem,trimethoprim-sulfamethoxazole,gentamicin	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000171,ARO:3000171,ARO:3000282,ARO:3000282,ARO:3000387	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,diaminopyrimidine antibiotic,diaminopyrimidine antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,phenicol antibiotic
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP000675.2.gene1535.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP000675.2.gene1535.p01	deeparg	tool_v_1	51.6	NODE_455_length_20139_cov_64.172326			3.0	224.0													unclassified			ARO:3004054	Pseudomonas aeruginosa CpxR	Loose	ARO:0000005,ARO:0000006,ARO:0000013,ARO:0000032,ARO:0000036,ARO:0000049,ARO:0000051,ARO:0000052,ARO:0000060,ARO:0000062,ARO:0000073,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000188,ARO:3000282,ARO:3000385,ARO:3000550,ARO:3000622,ARO:3000624,ARO:3000637,ARO:3003708,ARO:3004024,ARO:3007382	neomycin,erythromycin,amikacin,cephalosporin,ciprofloxacin,kanamycin A,tetracycline,tobramycin,ceftazidime,ceftriaxone,meropenem,penicillin beta-lactam,novobiocin,azithromycin,trimethoprim,sulfonamide antibiotic,chloramphenicol,aztreonam,colistin A,colistin B,ampicillin,panipenem,trimethoprim-sulfamethoxazole,gentamicin	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000171,ARO:3000171,ARO:3000282,ARO:3000282,ARO:3000387	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,diaminopyrimidine antibiotic,diaminopyrimidine antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,phenicol antibiotic
contigs	TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR	CP000647.1.gene4257.p01|FEATURES|transcriptional_regulatory_protein_CpxR_cpxR|unclassified|transcriptional_regulatory_protein_CpxR_cpxR	deeparg_db	db_v_1	CP000647.1.gene4257.p01	deeparg	tool_v_1	90.4	NODE_114_length_99654_cov_66.676121			1.0	457.0													unclassified			ARO:3004054	Pseudomonas aeruginosa CpxR	Loose	ARO:0000005,ARO:0000006,ARO:0000013,ARO:0000032,ARO:0000036,ARO:0000049,ARO:0000051,ARO:0000052,ARO:0000060,ARO:0000062,ARO:0000073,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000188,ARO:3000282,ARO:3000385,ARO:3000550,ARO:3000622,ARO:3000624,ARO:3000637,ARO:3003708,ARO:3004024,ARO:3007382	neomycin,erythromycin,amikacin,cephalosporin,ciprofloxacin,kanamycin A,tetracycline,tobramycin,ceftazidime,ceftriaxone,meropenem,penicillin beta-lactam,novobiocin,azithromycin,trimethoprim,sulfonamide antibiotic,chloramphenicol,aztreonam,colistin A,colistin B,ampicillin,panipenem,trimethoprim-sulfamethoxazole,gentamicin	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000171,ARO:3000171,ARO:3000282,ARO:3000282,ARO:3000387	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,diaminopyrimidine antibiotic,diaminopyrimidine antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,phenicol antibiotic
contigs	TRIC	NP_248848.1|FEATURES|TriC|triclosan|TriC	deeparg_db	db_v_1	NP_248848.1	deeparg	tool_v_1	100.0	NODE_49_length_171302_cov_63.263759			1.0	1015.0													triclosan			ARO:3003681	TriC	Perfect	ARO:3000870	triclosan	ARO:3005386	disinfecting agents and antiseptics
contigs	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	NC_002951.3238224.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	deeparg_db	db_v_1	NC_002951.3238224.p01	deeparg	tool_v_1	100.0	NODE_517_length_13800_cov_69.130593			1.0	451.0													unclassified			ARO:3000838	arlR	Perfect	ARO:0000036,ARO:0000045,ARO:3000662	ciprofloxacin,acriflavine,norfloxacin	ARO:0000001,ARO:0000001,ARO:3005386	fluoroquinolone antibiotic,fluoroquinolone antibiotic,disinfecting agents and antiseptics
contigs	UGD	AAC75089.1|FEATURES|ugd|peptide|ugd	deeparg_db	db_v_1	AAC75089.1	deeparg	tool_v_1	99.0	NODE_420_length_22873_cov_63.744675			1.0	388.0													peptide			ARO:3003577	ugd	Perfect	ARO:3000454	polymyxin B	ARO:3000053	peptide antibiotic
