#ARG	query-start	query-end	read_id	predicted_ARG-class	best-hit	probability	identity	alignment-length	alignment-bitscore	alignment-evalue	counts	ARO	confers_resistance_to	resistance_to_drug_classes
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	287	ExDog12_78281	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9992723842333716	61.0	287	382.0	6.03e-135	1	ARO:3003982	ARO:0000066	ARO:0000017
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	8	80	ExDog12_135115	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.8146920724226056	57.5	73	78.2	1.88e-19	1	ARO:3000838		
VANS	22	133	ExDog12_362783	glycopeptide	AY082011.1.gene2.p1|FEATURES|vanS|glycopeptide|vanS	0.984934338967937	67.0	112	170.0	1.79e-56	1	ARO:3003564		
VANS	1	134	ExDog12_138785	glycopeptide	AY082011.1.gene2.p1|FEATURES|vanS|glycopeptide|vanS	0.9965480825700296	77.6	134	224.0	1.6500000000000001e-77	1	ARO:3003564		
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	3	287	ExDog12_234351	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9970841089027448	54.5	290	324.0	1.42e-111	1	ARO:3003982	ARO:0000066	ARO:0000017
UGD	118	388	ExDog12_133552	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8586357653107546	56.6	318	340.0	2.1500000000000001e-116	1	ARO:3003577	ARO:3000454	ARO:1000003
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	3	78	ExDog12_236654	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.8088357271382083	50.0	76	77.4	5.05e-19	1	ARO:3000838		
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA	11	272	ExDog12_149347	aminoglycoside	Q56016|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	0.999999925229318	56.9	262	275.0	3.13e-93	1	ARO:3000600	ARO:0000006,ARO:0000027,ARO:0000046,ARO:0000057,ARO:0000065,ARO:0000066,ARO:3000145,ARO:3000156,ARO:3000158,ARO:3000176,ARO:3000583,ARO:3000584,ARO:3000669,ARO:3000672,ARO:3000673,ARO:3000674,ARO:3000675,ARO:3000677,ARO:3000678,ARO:3000679,ARO:3000680,ARO:3000681,ARO:3000682,ARO:3000867	ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000017,ARO:0000017,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026
LNUC	1	164	ExDog12_349545	MLS	AAY32951.1|FEATURES|lnuC|MLS|lnuC	0.9993584869162564	91.5	164	323.0	8.960000000000001e-116	1	ARO:3002837	ARO:0000046	ARO:0000017
UGD	1	388	ExDog12_307705	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.9045466165537952	54.0	441	449.0	1.41e-157	1	ARO:3003577	ARO:3000454	ARO:1000003
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	1	226	ExDog12_35306	unclassified	HE999704.1.gene1528.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.9987807842475768	71.5	228	332.0	3.18e-117	1	ARO:3000838		
VANU	1	71	ExDog12_367172	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9957179176226156	52.1	71	83.6	1.8e-23	1	ARO:3004253		
UGD	2	292	ExDog12_312125	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8686472931541628	56.6	320	357.0	1.14e-122	1	ARO:3003577	ARO:3000454	ARO:1000003
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE	19	219	ExDog12_104722	phenicol	D16171.1.gene1.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	0.9911815982262232	98.5	201	421.0	5.17e-153	1	ARO:3002689	ARO:3000382,ARO:3000385,ARO:3000456	ARO:3000387,ARO:3000387,ARO:3000387
CFXA2	1	321	ExDog12_404653	beta-lactam	AF472622.2.gene1.p01|FEATURES|CfxA2|beta-lactam|CfxA2	0.9999951554866052	98.8	321	619.0	1.75e-227	1	ARO:3003003		
EFRA	2	469	ExDog12_287940	multidrug	CDO61513.1|FEATURES|efrA|multidrug|efrA	0.9234159523275712	51.4	471	448.0	1.21e-153	1	ARO:3003948		
BCRA	7	299	ExDog12_205657	bacitracin	gi:447057509:ref:WP_001134765.1:|FEATURES|bcrA|bacitracin|bcrA	0.997105532099286	50.5	293	282.0	4.0699999999999995e-95	1	ARO:3002987	ARO:3000629,ARO:3000630,ARO:3000631	ARO:3000707,ARO:3000707,ARO:3000707
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	3	287	ExDog12_137921	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9985654607594852	56.4	291	352.0	3.8100000000000006e-123	1	ARO:3003982	ARO:0000066	ARO:0000017
ERMT	1	241	ExDog12_132889	MLS	AAX84025|FEATURES|ermT|MLS|ermT	0.9999999999793951	99.2	241	469.0	4.84e-171	1	ARO:3000595	ARO:0000006,ARO:0000027,ARO:0000046,ARO:0000057,ARO:0000065,ARO:0000066,ARO:3000145,ARO:3000156,ARO:3000158,ARO:3000176,ARO:3000583,ARO:3000584,ARO:3000669,ARO:3000672,ARO:3000673,ARO:3000674,ARO:3000675,ARO:3000677,ARO:3000678,ARO:3000679,ARO:3000680,ARO:3000681,ARO:3000682,ARO:3000867	ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000017,ARO:0000017,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026
LNUA	14	161	ExDog12_334306	MLS	YP_758631|FEATURES|lnuA|MLS|lnuA	0.999986403899684	53.4	148	184.0	4.41e-61	1	ARO:3002835	ARO:0000046,ARO:3007169	ARO:0000017,ARO:0000017
CATD	1	207	ExDog12_141911	phenicol	AF226276.1.gene3.p01|FEATURES|catD|phenicol|catD	0.9075869097218856	60.9	207	294.0	8.49e-103	1	ARO:3002686	ARO:3000382,ARO:3000385,ARO:3000456	ARO:3000387,ARO:3000387,ARO:3000387
VANRI	1	232	ExDog12_106870	glycopeptide	WP_011461303.1|FEATURES|vanRI|glycopeptide|vanRI	0.9999960365793864	65.5	232	322.0	5.43e-113	1	ARO:3003728		
VANR	1	230	ExDog12_144980	glycopeptide	gi:1045412091:ref:WP_065484665.1:|FEATURES|vanR|glycopeptide|vanR	0.9999821575954302	59.6	230	287.0	1.81e-99	1	ARO:3002919		
EMRB-QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER	17	492	ExDog12_325436	multidrug	AE016830.1.gene424.p01|FEATURES|EmrB-QacA_family_major_facilitator_transporter|multidrug|EmrB-QacA_family_major_facilitator_transporter	0.9189730741461724	63.4	476	617.0	3.22e-221	1	ARO:3004572	ARO:0000006,ARO:0000040,ARO:0000049,ARO:0000072,ARO:3000188,ARO:3000385,ARO:3000461	ARO:0000000,ARO:0000016,ARO:0000016,ARO:3000079,ARO:3000171,ARO:3000387,ARO:3000387
EFRB	36	362	ExDog12_138405	multidrug	CDO61516.1|FEATURES|efrB|multidrug|efrB	0.8522141732295804	51.7	327	338.0	3.0199999999999997e-112	1	ARO:3003949		
VANU	1	67	ExDog12_328551	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.992179137517386	53.7	67	74.7	3.42e-20	1	ARO:3004253		
TET(40)	25	403	ExDog12_113952	tetracycline	AFK31666.1|FEATURES|tet(40)|tetracycline|tet(40)	0.9891802929812512	65.4	379	485.0	2.1e-172	1	ARO:3000567	ARO:0000051	ARO:3000050
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	3	80	ExDog12_231163	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.8027864311293552	50.0	78	76.6	8.8e-19	1	ARO:3000838		
CFXA2	1	258	ExDog12_4700	beta-lactam	AAM48117|FEATURES|CfxA2|beta-lactam|CfxA2	0.9998292528763854	88.4	258	453.0	4.510000000000001e-163	1	ARO:3003002		
RPOB2	40	1150	ExDog12_81648	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.99038467843532	55.9	1206	1255.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
LNUA	7	161	ExDog12_82561	MLS	CAJ75672|FEATURES|lnuA|MLS|lnuA	0.9999929963683738	55.5	155	199.0	6.26e-67	1	ARO:3002835	ARO:0000046,ARO:3007169	ARO:0000017,ARO:0000017
UGD	2	388	ExDog12_233515	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.913716428359678	59.4	411	486.0	3.8199999999999995e-172	1	ARO:3003577	ARO:3000454	ARO:1000003
VANU	1	72	ExDog12_263510	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9950317946750584	54.2	72	81.3	9.939999999999999e-23	1	ARO:3004253		
ROSA	21	404	ExDog12_207997	fosmidomycin	YP_001401993|FEATURES|rosA|fosmidomycin|rosA	0.9992746442745472	58.5	388	448.0	1.4500000000000001e-157	1	ARO:3003048		
LNUA	7	144	ExDog12_88412	MLS	CAJ75672|FEATURES|lnuA|MLS|lnuA	0.9999796210580868	55.8	138	178.0	9.84e-59	1	ARO:3002835	ARO:0000046,ARO:3007169	ARO:0000017,ARO:0000017
EMRB-QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER	18	499	ExDog12_80360	multidrug	AE016830.1.gene424.p01|FEATURES|EmrB-QacA_family_major_facilitator_transporter|multidrug|EmrB-QacA_family_major_facilitator_transporter	0.9122805295126376	62.0	482	599.0	9.02e-214	1	ARO:3004572	ARO:0000006,ARO:0000040,ARO:0000049,ARO:0000072,ARO:3000188,ARO:3000385,ARO:3000461	ARO:0000000,ARO:0000016,ARO:0000016,ARO:3000079,ARO:3000171,ARO:3000387,ARO:3000387
UGD	3	388	ExDog12_201582	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.9085074359006914	55.4	437	464.0	2.2600000000000002e-163	1	ARO:3003577	ARO:3000454	ARO:1000003
EFRB	19	362	ExDog12_91546	multidrug	CDO61516.1|FEATURES|efrB|multidrug|efrB	0.8588294179138333	51.0	347	345.0	1.58e-114	1	ARO:3003949		
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	287	ExDog12_415487	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9989474412685252	56.0	291	365.0	2.62e-128	1	ARO:3003982	ARO:0000066	ARO:0000017
UGD	1	388	ExDog12_291993	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8998634745188427	55.8	414	433.0	2.05e-151	1	ARO:3003577	ARO:3000454	ARO:1000003
UGD	1	388	ExDog12_138668	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.906434650873588	53.8	437	456.0	2.5300000000000002e-160	1	ARO:3003577	ARO:3000454	ARO:1000003
LNUD	6	164	ExDog12_149221	MLS	ABR14060.1|FEATURES|lnuD|MLS|lnuD	0.9938379672437908	62.9	159	228.0	3e-78	1	ARO:3002838	ARO:0000046,ARO:0000066	ARO:0000017,ARO:0000017
TET32	1	639	ExDog12_146420	tetracycline	ABV82118|FEATURES|tet32|tetracycline|tet32	0.9999950143529496	100.0	639	1275.0	0.0	1	ARO:3000196	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
UGD	3	388	ExDog12_52932	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.9092617003611668	56.5	437	467.0	1.38e-164	1	ARO:3003577	ARO:3000454	ARO:1000003
UGD	2	381	ExDog12_117919	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.905902882216322	58.9	404	454.0	5.49e-160	1	ARO:3003577	ARO:3000454	ARO:1000003
UGD	98	388	ExDog12_150518	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8641122103421309	55.0	338	349.0	1.12e-119	1	ARO:3003577	ARO:3000454	ARO:1000003
KDPE	4	223	ExDog12_182572	aminoglycoside	NP_415222.1|FEATURES|kdpE|aminoglycoside|kdpE	0.9881944359840144	55.9	222	243.0	4.1999999999999995e-82	1	ARO:3003841		
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	284	ExDog12_347442	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9970841089027448	54.2	286	324.0	3.07e-112	1	ARO:3003982	ARO:0000066	ARO:0000017
AAC(6')-I	1	178	ExDog12_355343	aminoglycoside	AF337947.1.gene2.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	0.843530707082369	100.0	178	371.0	3.1899999999999996e-134	1	ARO:3004629	ARO:0000007,ARO:0000013,ARO:0000035,ARO:0000038,ARO:0000052,ARO:3007378,ARO:3007379	ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016
APH(2'')-II	1	299	ExDog12_355342	aminoglycoside	AF207840.gene.p01|FEATURES|aph(2'')-II|aminoglycoside|aph(2'')-II	0.9998024652766592	100.0	299	600.0	6.8299999999999995e-221	1	ARO:3002635	ARO:3003675	ARO:0000016
RPOB2	213	1122	ExDog12_73956	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.980535703934832	55.5	1046	1068.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
EFRB	37	362	ExDog12_10660	multidrug	CDO61516.1|FEATURES|efrB|multidrug|efrB	0.825727247831394	50.9	326	313.0	3.38e-104	1	ARO:3003949		
VANR	3	235	ExDog12_25959	glycopeptide	DQ212986.1.gene4.p01|FEATURES|vanR|glycopeptide|vanR	0.999993000610851	58.8	233	279.0	4.41e-96	1	ARO:3002926		
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	287	ExDog12_78702	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9993772086397628	61.7	287	390.0	3.86e-138	1	ARO:3003982	ARO:0000066	ARO:0000017
UGD	1	388	ExDog12_81010	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.915861636415434	61.4	412	496.0	1.3599999999999998e-176	1	ARO:3003577	ARO:3000454	ARO:1000003
UGD	1	388	ExDog12_113870	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.9141561210371326	61.5	410	488.0	1.88e-173	1	ARO:3003577	ARO:3000454	ARO:1000003
VANS	1	114	ExDog12_72207	glycopeptide	AY082011.1.gene2.p1|FEATURES|vanS|glycopeptide|vanS	0.9806133988994116	61.4	114	162.0	2.1399999999999998e-53	1	ARO:3003564		
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	285	ExDog12_48628	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9990171767610352	58.7	286	368.0	3.7e-129	1	ARO:3003982	ARO:0000066	ARO:0000017
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	287	ExDog12_188440	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9994851779613808	62.0	287	400.0	4.28e-142	1	ARO:3003982	ARO:0000066	ARO:0000017
RPOB2	20	1123	ExDog12_55196	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9880658818457286	50.9	1335	1196.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
UGD	1	388	ExDog12_68715	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.9128218926105616	59.7	412	482.0	7.76e-171	1	ARO:3003577	ARO:3000454	ARO:1000003
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA	11	272	ExDog12_9784	aminoglycoside	Q56016|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	0.9999998913717388	56.9	262	264.0	1.27e-87	1	ARO:3000600	ARO:0000006,ARO:0000027,ARO:0000046,ARO:0000057,ARO:0000065,ARO:0000066,ARO:3000145,ARO:3000156,ARO:3000158,ARO:3000176,ARO:3000583,ARO:3000584,ARO:3000669,ARO:3000672,ARO:3000673,ARO:3000674,ARO:3000675,ARO:3000677,ARO:3000678,ARO:3000679,ARO:3000680,ARO:3000681,ARO:3000682,ARO:3000867	ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000017,ARO:0000017,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026
RPOB2	24	1162	ExDog12_368853	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9890398847239444	52.7	1273	1219.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
LSA	1	490	ExDog12_118528	MLS	gi:445983921:ref:WP_000061776.1:|FEATURES|lsa|MLS|lsa	0.858045554325382	63.5	490	630.0	3.37e-226	1	ARO:3003111	ARO:0000066,ARO:3001317	ARO:0000017,ARO:3000670
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	1	126	ExDog12_391584	unclassified	NC_002745.1124086.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.9495349079368048	54.8	126	139.0	1.02e-42	1	ARO:3000838		
BCRA	5	305	ExDog12_7380	bacitracin	gi:445996708:ref:WP_000074563.1:|FEATURES|bcrA|bacitracin|bcrA	0.9997496542488266	53.2	301	299.0	1.37e-101	1	ARO:3002987	ARO:3000629,ARO:3000630,ARO:3000631	ARO:3000707,ARO:3000707,ARO:3000707
VANR	5	235	ExDog12_102962	glycopeptide	DQ212986.1.gene4.p01|FEATURES|vanR|glycopeptide|vanR	0.999984171597013	55.6	234	256.0	4.87e-87	1	ARO:3002926		
RPOB2	24	1137	ExDog12_99859	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9904864303215474	54.8	1221	1258.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
TET(40)	1	406	ExDog12_227055	tetracycline	AFK31666.1|FEATURES|tet(40)|tetracycline|tet(40)	0.9994233597032094	100.0	406	756.0	5.2499999999999996e-279	1	ARO:3000567	ARO:0000051	ARO:3000050
RPOB2	28	1122	ExDog12_363533	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9910691784424268	60.3	1097	1276.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	4	287	ExDog12_108755	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9985654607594852	56.2	290	352.0	3.5300000000000005e-123	1	ARO:3003982	ARO:0000066	ARO:0000017
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	287	ExDog12_318748	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9993399782290724	62.0	287	387.0	4.66e-137	1	ARO:3003982	ARO:0000066	ARO:0000017
EFRB	36	362	ExDog12_257202	multidrug	CDO61516.1|FEATURES|efrB|multidrug|efrB	0.8336937171344978	51.4	327	320.0	3.89e-105	1	ARO:3003949		
KDPE	36	222	ExDog12_362907	aminoglycoside	NP_415222.1|FEATURES|kdpE|aminoglycoside|kdpE	0.9845662962520793	58.3	187	223.0	1.11e-74	1	ARO:3003841		
AADE	1	288	ExDog12_278024	aminoglycoside	ZP_04556181|FEATURES|aadE|aminoglycoside|aadE	0.9999998091851452	100.0	288	597.0	4.81e-220	1	ARO:3002629	ARO:0000040	ARO:0000016
RPOB2	24	969	ExDog12_9454	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9785170736514136	53.3	1052	1043.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	286	ExDog12_382073	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.997964134283556	53.6	291	338.0	1.5400000000000001e-117	1	ARO:3003982	ARO:0000066	ARO:0000017
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	1	78	ExDog12_181213	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.8805864646354228	53.8	78	89.4	9.61e-25	1	ARO:3000838		
VANR	1	218	ExDog12_52194	glycopeptide	gi:1028850587:ref:WP_064019550.1:|FEATURES|vanR|glycopeptide|vanR	0.9999957455172092	69.7	218	320.0	2.47e-111	1	ARO:3002919		
SUL1	30	308	ExDog12_104714	sulfonamide	gi:321276068:gb:ADW81558.1:|FEATURES|sul1|sulfonamide|sul1	0.99140345528508	100.0	279	543.0	2.18e-198	1	ARO:3000410	ARO:3000324,ARO:3000325,ARO:3000327,ARO:3000329,ARO:3000330,ARO:3000683,ARO:3000684,ARO:3000698,ARO:3000699	ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	1	226	ExDog12_7727	unclassified	HE999704.1.gene1528.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.9987467792281236	68.4	231	311.0	1.2799999999999999e-108	1	ARO:3000838		
ANT(2'')-I	22	198	ExDog12_104717	aminoglycoside	CAG34229|FEATURES|ant(2'')-I|aminoglycoside|ant(2'')-I	0.9974051580445952	99.4	177	369.0	3.6e-133	1	ARO:3000230	ARO:0000007,ARO:0000035,ARO:0000049,ARO:0000052,ARO:3007382	ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:3000707
LNUC	1	164	ExDog12_150252	MLS	AAY32951.1|FEATURES|lnuC|MLS|lnuC	0.994332376736558	59.1	164	212.0	7.400000000000001e-72	1	ARO:3002837	ARO:0000046	ARO:0000017
UGD	6	388	ExDog12_372492	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.9090122544526004	57.7	430	466.0	2.5400000000000003e-164	1	ARO:3003577	ARO:3000454	ARO:1000003
LSA	52	492	ExDog12_229852	MLS	gi:944535691:ref:WP_055747198.1:|FEATURES|lsa|MLS|lsa	0.99468288091095	66.4	441	586.0	7.670000000000001e-210	1	ARO:3003111	ARO:0000066,ARO:3001317	ARO:0000017,ARO:3000670
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	3	80	ExDog12_333809	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.8376449295205298	52.6	78	81.6	9.21e-21	1	ARO:3000838		
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	1	81	ExDog12_285193	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.9020150092195904	59.3	81	94.4	7.370000000000001e-27	1	ARO:3000838		
VANR	7	192	ExDog12_329738	glycopeptide	gi:447203848:ref:WP_001281104.1:|FEATURES|vanR|glycopeptide|vanR	0.9999850495625124	69.4	186	274.0	6.62e-95	1	ARO:3002919		
VANU	1	62	ExDog12_158105	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.993541697475937	59.7	62	77.4	1.11e-20	1	ARO:3004253		
LNUA	1	161	ExDog12_238665	MLS	CAJ75672|FEATURES|lnuA|MLS|lnuA	0.9999999713289028	99.4	161	342.0	3.41e-123	1	ARO:3002835	ARO:0000046,ARO:3007169	ARO:0000017,ARO:0000017
LNUC	1	164	ExDog12_369988	MLS	AAY32951.1|FEATURES|lnuC|MLS|lnuC	0.9941962976804212	59.8	164	213.0	5.21e-72	1	ARO:3002837	ARO:0000046	ARO:0000017
UGD	1	388	ExDog12_298464	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.9125953319229232	59.0	410	481.0	4.15e-169	1	ARO:3003577	ARO:3000454	ARO:1000003
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	1	118	ExDog12_395566	unclassified	NC_002745.1124086.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.9706213791580828	52.5	118	131.0	1.63e-39	1	ARO:3000838		
VANS	1	131	ExDog12_395563	glycopeptide	AY082011.1.gene2.p1|FEATURES|vanS|glycopeptide|vanS	0.99480650704478	72.5	131	207.0	9.48e-71	1	ARO:3003564		
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	1	225	ExDog12_132034	unclassified	HE999704.1.gene1528.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.9987159357193112	68.8	231	304.0	4.2299999999999997e-106	1	ARO:3000838		
RPOB2	28	1137	ExDog12_170555	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9905535675769472	55.2	1224	1260.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
VANRI	4	232	ExDog12_329841	glycopeptide	WP_011461303.1|FEATURES|vanRI|glycopeptide|vanRI	0.9999965460096926	64.6	229	319.0	7.97e-112	1	ARO:3003728		
