Original ID	ARO	Cut_Off	Database
MEG_7591|Drugs|Glycopeptides|VanN-type_resistance_protein|VANXYN	3002969	Perfect	megares
MEG_7592|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA	3002955	Strict	megares
MEG_7593|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA	3002956	Loose	megares
MEG_7596|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA	3002955	Strict	megares
MEG_7597|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA	3002955	Strict	megares
MEG_7598|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYB	3002956	Strict	megares
MEG_7599|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD	3002957	Strict	megares
MEG_7600|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD	3002957	Strict	megares
MEG_7601|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD	3002957	Strict	megares
MEG_7602|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD	3002957	Strict	megares
MEG_7605|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD	3002957	Strict	megares
MEG_7606|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF	3002925	Perfect	megares
MEG_7607|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF	3002936	Perfect	megares
MEG_7608|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF	3002958	Perfect	megares
MEG_7609|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF	3002963	Perfect	megares
MEG_7610|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF	3002945	Perfect	megares
MEG_7611|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF	3002908	Strict	megares
MEG_7612|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF	3002952	Perfect	megares
MEG_7613|Drugs|Glycopeptides|VanG-type_accessory_protein|VANYG	3002959	Strict	megares
MEG_7614|Drugs|Glycopeptides|VanG-type_accessory_protein|VANYG	3002959	Perfect	megares
MEG_7615|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA	3002962	Loose	megares
MEG_7616|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA	3002962	Strict	megares
MEG_7618|Drugs|betalactams|Class_B_betalactamases|VARG	3004289	Strict	megares
MEG_7619|Drugs|betalactams|Class_B_betalactamases|VARG	3004289	Perfect	megares
MEG_7620|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATA	3002845	Perfect	megares
MEG_7621|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATA	3002840	Strict	megares
MEG_7622|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATB	3002841	Perfect	megares
MEG_7623|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATC	3002842	Perfect	megares
MEG_7624|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATD	3002843	Strict	megares
MEG_7625|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATD	3002843	Perfect	megares
MEG_7626|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE	3002844	Strict	megares
MEG_7627|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE	3002844	Strict	megares
MEG_7628|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE	3002844	Strict	megares
MEG_7629|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE	3002844	Strict	megares
MEG_7630|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE	3002844	Strict	megares
MEG_7631|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE	3002844	Strict	megares
MEG_7632|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE	3002844	Strict	megares
MEG_7633|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATF	3003744	Perfect	megares
MEG_7634|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATI	3003987	Perfect	megares
MEG_7636|Drugs|betalactams|Class_A_betalactamases|VCC	3003713	Perfect	megares
MEG_7644|Drugs|betalactams|Class_A_betalactamases|VEB	3006216	Perfect	megares
MEG_7645|Drugs|betalactams|Class_A_betalactamases|VEB	3006213	Perfect	megares
MEG_7646|Drugs|betalactams|Class_A_betalactamases|VEB	3009079	Perfect	megares
MEG_7647|Drugs|betalactams|Class_A_betalactamases|VEB	3006208	Perfect	megares
MEG_7648|Drugs|betalactams|Class_A_betalactamases|VEB	3006214	Perfect	megares
MEG_7649|Drugs|betalactams|Class_A_betalactamases|VEB	3003146	Perfect	megares
MEG_7650|Drugs|betalactams|Class_A_betalactamases|VEB	3006209	Perfect	megares
MEG_7651|Drugs|betalactams|Class_A_betalactamases|VEB	3006215	Perfect	megares
MEG_7652|Drugs|betalactams|Class_A_betalactamases|VEB	3006210	Perfect	megares
MEG_7653|Drugs|betalactams|Class_A_betalactamases|VEB	3006211	Perfect	megares
MEG_7654|Drugs|betalactams|Class_A_betalactamases|VEB	3006212	Perfect	megares
MEG_7655|Drugs|betalactams|Class_A_betalactamases|VEB	3002370	Perfect	megares
MEG_7656|Drugs|betalactams|Class_A_betalactamases|VEB	3002374	Perfect	megares
MEG_7657|Drugs|betalactams|Class_A_betalactamases|VEB	3002378	Perfect	megares
MEG_7658|Drugs|betalactams|Class_A_betalactamases|VEB	3003712	Perfect	megares
MEG_7659|Drugs|betalactams|Class_A_betalactamases|VEB	3002371	Perfect	megares
MEG_7660|Drugs|betalactams|Class_A_betalactamases|VEB	3002372	Perfect	megares
MEG_7661|Drugs|betalactams|Class_A_betalactamases|VEB	3002373	Perfect	megares
MEG_7662|Drugs|betalactams|Class_A_betalactamases|VEB	3002375	Perfect	megares
MEG_7663|Drugs|betalactams|Class_A_betalactamases|VEB	3002376	Perfect	megares
MEG_7664|Drugs|betalactams|Class_A_betalactamases|VEB	3002377	Perfect	megares
MEG_7676|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3002829	Loose	megares
MEG_7677|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3002829	Loose	megares
MEG_7678|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3002830	Loose	megares
MEG_7679|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3002829	Loose	megares
MEG_7680|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3002829	Perfect	megares
MEG_7681|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3002830	Perfect	megares
MEG_7682|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3002831	Perfect	megares
MEG_7683|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3004715	Perfect	megares
MEG_7684|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3002829	Loose	megares
MEG_7685|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3002829	Loose	megares
MEG_7688|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGAB	3000118	Perfect	megares
MEG_7689|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGAD	3002832	Perfect	megares
MEG_7690|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGAE	3002833	Perfect	megares
MEG_7691|Drugs|MLS|Streptogramin_B_ester_bond_cleavage|VGBA	3001307	Strict	megares
MEG_7692|Drugs|MLS|Streptogramin_B_ester_bond_cleavage|VGBA	3001307	Perfect	megares
MEG_7693|Drugs|MLS|Streptogramin_B_ester_bond_cleavage|VGBB	3001308	Perfect	megares
MEG_7694|Drugs|MLS|Streptogramin_B_ester_bond_cleavage|VGBC	3003990	Perfect	megares
MEG_7695|Drugs|betalactams|Class_A_betalactamases|VHW	3007004	Perfect	megares
MEG_7696|Drugs|betalactams|Class_B_betalactamases|VIM	3005497	Perfect	megares
MEG_7697|Drugs|betalactams|Class_B_betalactamases|VIM	3005505	Perfect	megares
MEG_7698|Drugs|betalactams|Class_B_betalactamases|VIM	3005503	Perfect	megares
MEG_7699|Drugs|betalactams|Class_B_betalactamases|VIM	3005507	Perfect	megares
MEG_7700|Drugs|betalactams|Class_B_betalactamases|VIM	3005512	Perfect	megares
MEG_7701|Drugs|betalactams|Class_B_betalactamases|VIM	3005500	Perfect	megares
MEG_7702|Drugs|betalactams|Class_B_betalactamases|VIM	3005502	Perfect	megares
MEG_7703|Drugs|betalactams|Class_B_betalactamases|VIM	3002310	Perfect	megares
MEG_7704|Drugs|betalactams|Class_B_betalactamases|VIM	3005501	Perfect	megares
MEG_7705|Drugs|betalactams|Class_B_betalactamases|VIM	3005513	Perfect	megares
MEG_7706|Drugs|betalactams|Class_B_betalactamases|VIM	3002311	Perfect	megares
MEG_7707|Drugs|betalactams|Class_B_betalactamases|VIM	3005511	Perfect	megares
MEG_7708|Drugs|betalactams|Class_B_betalactamases|VIM	3005508	Perfect	megares
MEG_7709|Drugs|betalactams|Class_B_betalactamases|VIM	3005498	Perfect	megares
MEG_7710|Drugs|betalactams|Class_B_betalactamases|VIM	3005499	Perfect	megares
MEG_7711|Drugs|betalactams|Class_B_betalactamases|VIM	3005514	Perfect	megares
MEG_7712|Drugs|betalactams|Class_B_betalactamases|VIM	3003660	Perfect	megares
MEG_7713|Drugs|betalactams|Class_B_betalactamases|VIM	3003661	Perfect	megares
MEG_7714|Drugs|betalactams|Class_B_betalactamases|VIM	3005510	Perfect	megares
MEG_7715|Drugs|betalactams|Class_B_betalactamases|VIM	3005495	Perfect	megares
MEG_7716|Drugs|betalactams|Class_B_betalactamases|VIM	3003662	Perfect	megares
MEG_7717|Drugs|betalactams|Class_B_betalactamases|VIM	3005496	Perfect	megares
MEG_7718|Drugs|betalactams|Class_B_betalactamases|VIM	3005506	Perfect	megares
MEG_7719|Drugs|betalactams|Class_B_betalactamases|VIM	3005504	Perfect	megares
MEG_7720|Drugs|betalactams|Class_B_betalactamases|VIM	3005509	Perfect	megares
MEG_7721|Drugs|betalactams|Class_B_betalactamases|VIM	3002272	Strict	megares
MEG_7722|Drugs|betalactams|Class_B_betalactamases|VIM	3002273	Perfect	megares
MEG_7723|Drugs|betalactams|Class_B_betalactamases|VIM	3002271	Perfect	megares
MEG_7724|Drugs|betalactams|Class_B_betalactamases|VIM	3002277	Perfect	megares
MEG_7725|Drugs|betalactams|Class_B_betalactamases|VIM	3002274	Perfect	megares
MEG_7726|Drugs|betalactams|Class_B_betalactamases|VIM	3002288	Perfect	megares
MEG_7727|Drugs|betalactams|Class_B_betalactamases|VIM	3002275	Perfect	megares
MEG_7728|Drugs|betalactams|Class_B_betalactamases|VIM	3002276	Perfect	megares
MEG_7729|Drugs|betalactams|Class_B_betalactamases|VIM	3002278	Perfect	megares
MEG_7730|Drugs|betalactams|Class_B_betalactamases|VIM	3002279	Perfect	megares
MEG_7731|Drugs|betalactams|Class_B_betalactamases|VIM	3002280	Perfect	megares
MEG_7732|Drugs|betalactams|Class_B_betalactamases|VIM	3002281	Perfect	megares
MEG_7733|Drugs|betalactams|Class_B_betalactamases|VIM	3002284	Perfect	megares
MEG_7734|Drugs|betalactams|Class_B_betalactamases|VIM	3002282	Perfect	megares
MEG_7735|Drugs|betalactams|Class_B_betalactamases|VIM	3002283	Perfect	megares
MEG_7736|Drugs|betalactams|Class_B_betalactamases|VIM	3002272	Perfect	megares
MEG_7737|Drugs|betalactams|Class_B_betalactamases|VIM	3002287	Perfect	megares
MEG_7738|Drugs|betalactams|Class_B_betalactamases|VIM	3002285	Perfect	megares
MEG_7739|Drugs|betalactams|Class_B_betalactamases|VIM	3002286	Perfect	megares
MEG_7740|Drugs|betalactams|Class_B_betalactamases|VIM	3002289	Perfect	megares
MEG_7741|Drugs|betalactams|Class_B_betalactamases|VIM	3002296	Perfect	megares
MEG_7742|Drugs|betalactams|Class_B_betalactamases|VIM	3002293	Perfect	megares
MEG_7743|Drugs|betalactams|Class_B_betalactamases|VIM	3002290	Perfect	megares
MEG_7744|Drugs|betalactams|Class_B_betalactamases|VIM	3002295	Perfect	megares
MEG_7745|Drugs|betalactams|Class_B_betalactamases|VIM	3002294	Perfect	megares
MEG_7746|Drugs|betalactams|Class_B_betalactamases|VIM	3002297	Perfect	megares
MEG_7747|Drugs|betalactams|Class_B_betalactamases|VIM	3002298	Perfect	megares
MEG_7748|Drugs|betalactams|Class_B_betalactamases|VIM	3002300	Perfect	megares
MEG_7749|Drugs|betalactams|Class_B_betalactamases|VIM	3002302	Perfect	megares
MEG_7750|Drugs|betalactams|Class_B_betalactamases|VIM	3002301	Perfect	megares
MEG_7751|Drugs|betalactams|Class_B_betalactamases|VIM	3002304	Perfect	megares
MEG_7752|Drugs|betalactams|Class_B_betalactamases|VIM	3002303	Perfect	megares
MEG_7753|Drugs|betalactams|Class_B_betalactamases|VIM	3002299	Perfect	megares
MEG_7754|Drugs|betalactams|Class_B_betalactamases|VIM	3002305	Perfect	megares
MEG_7755|Drugs|betalactams|Class_B_betalactamases|VIM	3002306	Perfect	megares
MEG_7756|Drugs|betalactams|Class_B_betalactamases|VIM	3002307	Perfect	megares
MEG_7757|Drugs|betalactams|Class_B_betalactamases|VIM	3002308	Perfect	megares
MEG_7758|Drugs|betalactams|Class_B_betalactamases|VIM	3002309	Perfect	megares
MEG_7759|Drugs|betalactams|Class_B_betalactamases|VIM	3003178	Perfect	megares
MEG_7760|Drugs|betalactams|Class_B_betalactamases|VIM	3003179	Perfect	megares
MEG_7763|Drugs|betalactams|Class_B_betalactamases|VIM	3002293	Perfect	megares
MEG_7764|Drugs|betalactams|Class_B_betalactamases|VIM	3002272	Perfect	megares
MEG_7802|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VMLR	3004476	Perfect	megares
MEG_7804|Drugs|Mycobacterium_tuberculosis-specific_Drug|Viomycin_phosphotransferases|VPH	3003061	Perfect	megares
MEG_7806|Drugs|Lipopeptides|Daptomycin-resistant_mutant|WALK|RequiresSNPConfirmation	3000829	Loose	megares
MEG_7807|Drugs|betalactams|Class_A_betalactamases|WHH	3007003	Perfect	megares
MEG_7840|Drugs|Lipopeptides|Defensin-resistant_mutant|YKKCL|RequiresSNPConfirmation	3003324	Strict	megares
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI	3003952	Perfect	megares
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation	3002898	Loose	megares
MEG_7844|Drugs|Glycopeptides|Bleomycin_resistance_protein|ZBMA	3002596	Loose	megares
MEG_7860|Drugs|betalactams|Class_B_betalactamases|ZOG	3007006	Perfect	megares
MEG_8147|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	3004541	Loose	megares
MEG_8677|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation	3002669	Loose	megares
MEG_8145|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	3002987	Loose	megares
MEG_8461|Drugs|betalactams|Penicillin_binding_protein|PBP5|RequiresSNPConfirmation	3000617	Loose	megares
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation	3007101	Loose	megares
MEG_8634|Drugs|Lipopeptides|Colistin-resistant_mutant|PMRAR|RequiresSNPConfirmation	3000838	Loose	megares
MEG_8672|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	3000501	Loose	megares
MEG_7884|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation	3003807	Loose	megares
MEG_8144|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	3007043	Loose	megares
MEG_8151|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation	3003057	Loose	megares
MEG_8289|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPK|RequiresSNPConfirmation	3004122	Loose	megares
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation	3004122	Loose	megares
MEG_8659|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation	3000656	Loose	megares
MEG_8678|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation	3002669	Loose	megares
MEG_8687|Drugs|Mycobacterium_tuberculosis-specific_Drug|MDR_mutant_promoter|RV0678|RequiresSNPConfirmation	3007110	Loose	megares
MEG_7971|Drugs|Mycobacterium_tuberculosis-specific_Drug|Isoniazid-resistant_mutant|AHPC|RequiresSNPConfirmation	3005051	Loose	megares
MEG_7973|Drugs|Mycobacterium_tuberculosis-specific_Drug|Cycloserine-resistant_mutant|ALR|RequiresSNPConfirmation	3002972	Loose	megares
MEG_8085|Drugs|Mycobacterium_tuberculosis-specific_Drug|Ethionamide-resistant_mutant|ETHR|RequiresSNPConfirmation	3000819	Loose	megares
MEG_8444|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|PAND|RequiresSNPConfirmation	3003918	Loose	megares
MEG_8670|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|RPLC|RequiresSNPConfirmation	3005150	Loose	megares
MEG_8675|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOCR|RequiresSNPConfirmation	3002814	Loose	megares
MEG_8720|Drugs|Aminoglycosides|Aminoglycoside-resistant_arabinosyltransferase|TLYA|RequiresSNPConfirmation	3000196	Loose	megares
MEG_8624|Drugs|betalactams|Class_A_betalactamases|PENA|RequiresSNPConfirmation	3004185	Loose	megares
MEG_8632|Drugs|betalactams|Penicillin_binding_protein|PILQ|RequiresSNPConfirmation	3002082	Loose	megares
MEG_8453|Drugs|betalactams|Penicillin_binding_protein|PBP1|RequiresSNPConfirmation	3001209	Loose	megares
MEG_8637|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|POR|RequiresSNPConfirmation	3004123	Loose	megares
MEG_8676|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSE|RequiresSNPConfirmation	3006155	Loose	megares
MEG_8073|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	3003016	Loose	megares
MEG_8074|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|DHPS|RequiresSNPConfirmation	3004361	Loose	megares
MEG_8242|Drugs|Multi-drug_resistance|MDR_mutation|MDR|RequiresSNPConfirmation	3003950	Loose	megares
MEG_7883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB|RequiresSNPConfirmation	3000216	Strict	megares
MEG_8146|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	3003172	Loose	megares
MEG_8446|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation	3007101	Loose	megares
MEG_8449|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	3000549	Loose	megares
MEG_8635|Drugs|Lipopeptides|Colistin-resistant_mutant|PMRAR|RequiresSNPConfirmation	3002919	Loose	megares
MEG_8070|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|RequiresSNPConfirmation	3002865	Loose	megares
MEG_8100|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation	3000193	Loose	megares
MEG_8142|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLA|RequiresSNPConfirmation	3008818	Loose	megares
MEG_8456|Drugs|betalactams|Penicillin_binding_protein|PBP2|RequiresSNPConfirmation	3004658	Loose	megares
MEG_8459|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation	3005111	Loose	megares
MEG_8265|Drugs|betalactams|Class_B_betalactamases|NDM	3004868	Perfect	megares
MEG_8228|Drugs|betalactams|Class_A_betalactamases|LEN	3002462	Perfect	megares
MEG_8702|Drugs|betalactams|Class_A_betalactamases|TEM	3001058	Perfect	megares
MEG_7876|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	3002578	Perfect	megares
MEG_8224|Drugs|betalactams|Class_A_betalactamases|LEN	3004844	Perfect	megares
MEG_8077|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA	3003948	Strict	megares
MEG_8225|Drugs|betalactams|Class_A_betalactamases|LEN	3004845	Perfect	megares
MEG_8223|Drugs|betalactams|Class_A_betalactamases|LEN	3004846	Perfect	megares
MEG_8214|Drugs|betalactams|Class_A_betalactamases|LEN	3004847	Perfect	megares
MEG_8227|Drugs|betalactams|Class_A_betalactamases|LEN	3004848	Perfect	megares
MEG_8229|Drugs|betalactams|Class_A_betalactamases|LEN	3004849	Perfect	megares
MEG_7931|Drugs|betalactams|Class_C_betalactamases|ADC	3006363	Perfect	megares
MEG_8022|Drugs|betalactams|Class_C_betalactamases|CMY	3004854	Perfect	megares
MEG_8696|Drugs|betalactams|Class_A_betalactamases|SHV	3001063	Perfect	megares
MEG_8217|Drugs|betalactams|Class_A_betalactamases|LEN	3004827	Perfect	megares
MEG_8216|Drugs|betalactams|Class_A_betalactamases|LEN	3004838	Perfect	megares
MEG_8218|Drugs|betalactams|Class_A_betalactamases|LEN	3004828	Perfect	megares
MEG_8213|Drugs|betalactams|Class_A_betalactamases|LEN	3004839	Perfect	megares
MEG_8219|Drugs|betalactams|Class_A_betalactamases|LEN	3004829	Perfect	megares
MEG_8215|Drugs|betalactams|Class_A_betalactamases|LEN	3004840	Perfect	megares
MEG_8220|Drugs|betalactams|Class_A_betalactamases|LEN	3004841	Perfect	megares
MEG_8221|Drugs|betalactams|Class_A_betalactamases|LEN	3004842	Perfect	megares
MEG_7906|Drugs|betalactams|Class_C_betalactamases|ADC	3006365	Perfect	megares
MEG_8222|Drugs|betalactams|Class_A_betalactamases|LEN	3004843	Perfect	megares
MEG_8156|Drugs|betalactams|Class_C_betalactamases|IDC	3005012	Perfect	megares
MEG_8155|Drugs|betalactams|Class_C_betalactamases|IDC	3005013	Perfect	megares
MEG_8090|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSL	3005024	Perfect	megares
MEG_8098|Drugs|betalactams|Class_A_betalactamases|FRI	3005033	Perfect	megares
MEG_8743|Drugs|betalactams|Class_C_betalactamases|YRC	3005035	Perfect	megares
MEG_8741|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|YAJC	3005040	Perfect	megares
MEG_7907|Drugs|betalactams|Class_C_betalactamases|ADC	3006366	Perfect	megares
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA	3005044	Strict	megares
MEG_8080|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|EPTB	3005047	Strict	megares
MEG_8037|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|CRCB	3005049	Strict	megares
MEG_8231|Drugs|Lipopeptides|Colistin-resistant_mutant|LPSB	3005051	Perfect	megares
MEG_8230|Drugs|Lipopeptides|Colistin-resistant_mutant|LPSA	3005052	Perfect	megares
MEG_7976|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|ARNT	3005053	Perfect	megares
MEG_8232|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LPTD	3005059	Perfect	megares
